Date,Time Spent (seconds),Number of People,Category
2017-06-15T22:00:00,27,1,General Business
2017-06-15T22:00:00,1,1,General Utilities
2017-06-15T22:05:00,256,1,Instant Message
2017-06-15T22:05:00,1,1,General Utilities
2017-06-15T22:10:00,271,1,Instant Message
2017-06-15T22:10:00,23,1,General Business
2017-06-15T22:10:00,5,1,General Utilities
2017-06-15T22:15:00,205,1,Instant Message
2017-06-15T22:20:00,165,1,Instant Message
2017-06-15T22:20:00,70,1,General Communication & Scheduling
2017-06-15T22:20:00,5,1,General Utilities
2017-06-15T22:20:00,4,1,Search
2017-06-15T22:25:00,150,1,Instant Message
2017-06-15T22:25:00,28,1,Email
2017-06-15T22:25:00,1,1,Search
2017-06-15T22:25:00,1,1,General Utilities
2017-06-15T22:30:00,101,1,Instant Message
2017-06-15T22:30:00,33,1,Search
2017-06-15T22:30:00,27,1,General Social Networking
2017-06-15T22:30:00,1,1,General Utilities
2017-06-15T22:35:00,155,1,Instant Message
2017-06-15T22:40:00,263,1,Instant Message
2017-06-15T22:45:00,157,1,Instant Message
2017-06-15T22:50:00,138,1,Instant Message
2017-06-15T22:50:00,16,1,Travel & Outdoors
2017-06-15T22:50:00,13,1,Maps & Regional
2017-06-15T22:50:00,6,1,General Utilities
2017-06-15T22:50:00,3,1,Search
2017-06-15T22:50:00,2,1,General Shopping
2017-06-15T22:55:00,96,1,Maps & Regional
2017-06-15T22:55:00,10,1,General Utilities
2017-06-15T22:55:00,8,1,Instant Message
2017-06-15T23:00:00,128,1,Instant Message
2017-06-15T23:00:00,24,1,Maps & Regional
2017-06-15T23:00:00,2,1,General Utilities
2017-06-15T23:00:00,1,1,Search
2017-06-15T23:05:00,92,1,Instant Message
2017-06-15T23:05:00,60,1,General Utilities
2017-06-15T23:05:00,6,1,Search
2017-06-15T23:10:00,11,1,General Social Networking
2017-06-15T23:10:00,9,1,General Utilities
2017-06-15T23:10:00,7,1,Instant Message
2017-06-15T23:15:00,66,1,Instant Message
2017-06-15T23:15:00,7,1,Search
2017-06-15T23:15:00,2,1,General Social Networking
2017-06-15T23:20:00,191,1,Instant Message
2017-06-15T23:25:00,199,1,Instant Message
2017-06-15T23:30:00,141,1,Instant Message
2017-06-15T23:30:00,39,1,Maps & Regional
2017-06-15T23:30:00,8,1,General Utilities
2017-06-15T23:30:00,1,1,Search
2017-06-15T23:35:00,214,1,Instant Message
2017-06-15T23:35:00,7,1,Maps & Regional
2017-06-15T23:35:00,2,1,General Utilities
2017-06-15T23:40:00,259,1,Instant Message
2017-06-15T23:45:00,228,1,Instant Message
2017-06-15T23:50:00,7,1,Instant Message
2017-06-15T23:55:00,41,1,Instant Message
2017-06-16T00:00:00,8,1,Instant Message
2017-06-16T00:05:00,321,1,Instant Message
2017-06-16T00:10:00,88,1,Instant Message
2017-06-16T00:10:00,45,1,General Social Networking
2017-06-16T00:10:00,3,1,Search
2017-06-16T00:15:00,132,1,Email
2017-06-16T00:15:00,55,1,Instant Message
2017-06-16T00:15:00,3,1,Search
2017-06-16T00:15:00,2,1,General Reference & Learning
2017-06-16T00:20:00,7,1,Instant Message
2017-06-16T00:30:00,108,1,Instant Message
2017-06-16T00:30:00,67,1,Email
2017-06-16T00:30:00,3,1,Search
2017-06-16T00:30:00,1,1,General Utilities
2017-06-16T00:35:00,79,1,Instant Message
2017-06-16T00:35:00,56,1,General Reference & Learning
2017-06-16T00:35:00,18,1,Email
2017-06-16T00:35:00,1,1,Search
2017-06-16T00:35:00,1,1,General Utilities
2017-06-16T00:40:00,264,1,Instant Message
2017-06-16T00:40:00,5,1,Search
2017-06-16T00:40:00,4,1,General Utilities
2017-06-16T00:45:00,276,1,Instant Message
2017-06-16T00:50:00,176,1,Instant Message
2017-06-16T00:50:00,18,1,General Communication & Scheduling
2017-06-16T00:50:00,4,1,General Utilities
2017-06-16T00:50:00,1,1,Search
2017-06-16T00:55:00,88,1,Instant Message
2017-06-16T00:55:00,2,1,Search
2017-06-16T00:55:00,1,1,General Utilities
2017-06-16T01:00:00,3,1,Instant Message
2017-06-16T01:05:00,117,1,Instant Message
2017-06-16T01:05:00,35,1,General Social Networking
2017-06-16T01:10:00,13,1,Email
2017-06-16T01:10:00,7,1,General Social Networking
2017-06-16T01:10:00,1,1,Search
2017-06-16T01:10:00,1,1,General Utilities
2017-06-16T01:10:00,1,1,Instant Message
2017-06-16T01:15:00,275,1,General Social Networking
2017-06-16T01:20:00,121,1,General Social Networking
2017-06-16T01:20:00,79,1,Instant Message
2017-06-16T01:25:00,23,1,Instant Message
2017-06-16T01:25:00,1,1,Search
2017-06-16T02:40:00,107,1,Maps & Regional
2017-06-16T02:40:00,64,1,General Social Networking
2017-06-16T02:40:00,48,1,Search
2017-06-16T02:40:00,35,1,Email
2017-06-16T02:40:00,18,1,Instant Message
2017-06-16T02:40:00,8,1,General Utilities
2017-06-16T02:40:00,1,1,General Shopping
2017-06-16T02:45:00,46,1,Maps & Regional
2017-06-16T02:45:00,14,1,Search
2017-06-16T07:35:00,66,1,Instant Message
2017-06-16T07:35:00,54,1,General Social Networking
2017-06-16T07:35:00,11,1,Search
2017-06-16T07:40:00,108,1,General Social Networking
2017-06-16T07:45:00,185,1,General News & Opinion
2017-06-16T07:45:00,16,1,General Social Networking
2017-06-16T07:45:00,15,1,Search
2017-06-16T08:15:00,3,1,Search
2017-06-16T08:15:00,1,1,General News & Opinion
2017-06-16T08:15:00,1,1,Email
2017-06-16T08:20:00,82,1,Maps & Regional
2017-06-16T08:20:00,10,1,Email
2017-06-16T08:20:00,3,1,Search
2017-06-16T08:25:00,30,1,Instant Message
2017-06-16T08:25:00,30,1,Maps & Regional
2017-06-16T08:30:00,214,1,Browsers
2017-06-16T08:30:00,134,1,General News & Opinion
2017-06-16T08:30:00,49,1,Instant Message
2017-06-16T08:30:00,4,1,Maps & Regional
2017-06-16T08:30:00,3,1,Search
2017-06-16T08:30:00,1,1,General Utilities
2017-06-16T08:35:00,209,1,Browsers
2017-06-16T08:35:00,53,1,Instant Message
2017-06-16T08:35:00,21,1,Maps & Regional
2017-06-16T08:35:00,8,1,Email
2017-06-16T08:35:00,7,1,General Utilities
2017-06-16T08:35:00,1,1,Search
2017-06-16T08:40:00,330,1,Browsers
2017-06-16T08:40:00,28,1,Music
2017-06-16T08:40:00,14,1,Maps & Regional
2017-06-16T08:40:00,4,1,Search
2017-06-16T08:45:00,5,1,Maps & Regional
2017-06-16T08:45:00,1,1,Music
2017-06-16T08:45:00,1,1,General Utilities
2017-06-16T08:55:00,12,1,Maps & Regional
2017-06-16T09:00:00,22,1,General Reference & Learning
2017-06-16T09:00:00,7,1,Search
2017-06-16T09:00:00,1,1,Maps & Regional
2017-06-16T09:00:00,1,1,General Utilities
2017-06-16T09:50:00,23,1,Instant Message
2017-06-16T09:55:00,10,1,Instant Message
2017-06-16T10:45:00,67,1,Instant Message
2017-06-16T10:50:00,88,1,Instant Message
2017-06-16T10:50:00,15,1,Music
2017-06-16T10:50:00,2,1,Search
2017-06-16T10:55:00,115,1,General News & Opinion
2017-06-16T10:55:00,83,1,General Social Networking
2017-06-16T10:55:00,24,1,Instant Message
2017-06-16T10:55:00,1,1,Search
2017-06-16T11:00:00,84,1,Instant Message
2017-06-16T11:05:00,34,1,Instant Message
2017-06-16T11:20:00,72,1,Instant Message
2017-06-16T11:25:00,17,1,General Business
2017-06-16T11:25:00,6,1,Search
2017-06-16T11:25:00,4,1,Instant Message
2017-06-16T11:25:00,1,1,General Communication & Scheduling
2017-06-16T11:30:00,79,1,File Sharing
2017-06-16T11:30:00,55,1,Email
2017-06-16T11:30:00,16,1,General Communication & Scheduling
2017-06-16T11:30:00,5,1,General Utilities
2017-06-16T11:30:00,3,1,Search
2017-06-16T11:30:00,1,1,General Business
2017-06-16T11:35:00,281,1,Email
2017-06-16T11:35:00,4,1,General Utilities
2017-06-16T11:35:00,2,1,Search
2017-06-16T11:35:00,1,1,File Sharing
2017-06-16T11:40:00,38,1,Email
2017-06-16T11:40:00,21,1,Browsers
2017-06-16T12:20:00,2,1,General Communication & Scheduling
2017-06-16T12:25:00,241,1,Video
2017-06-16T12:25:00,4,1,Search
2017-06-16T12:30:00,300,1,Video
2017-06-16T12:35:00,300,1,Video
2017-06-16T12:40:00,300,1,Video
2017-06-16T12:45:00,300,1,Video
2017-06-16T12:50:00,220,1,Video
2017-06-16T12:55:00,9,1,Video
2017-06-16T12:55:00,7,1,General Communication & Scheduling
2017-06-16T12:55:00,2,1,Search
2017-06-16T13:00:00,103,1,Instant Message
2017-06-16T13:00:00,57,1,General Social Networking
2017-06-16T13:00:00,36,1,Music
2017-06-16T13:00:00,18,1,General Communication & Scheduling
2017-06-16T13:00:00,10,1,Professional Networking
2017-06-16T13:00:00,6,1,Search
2017-06-16T13:00:00,4,1,General Utilities
2017-06-16T13:10:00,29,1,Instant Message
2017-06-16T13:15:00,27,1,General Social Networking
2017-06-16T13:15:00,22,1,Search
2017-06-16T13:15:00,22,1,Email
2017-06-16T13:15:00,2,1,Professional Networking
2017-06-16T13:20:00,5,1,Instant Message
2017-06-16T14:00:00,13,1,Instant Message
2017-06-16T14:00:00,5,1,Photos
2017-06-16T14:15:00,112,1,Email
2017-06-16T14:15:00,7,1,General Business
2017-06-16T14:15:00,5,1,Instant Message
2017-06-16T14:15:00,3,1,General Utilities
2017-06-16T14:15:00,2,1,Search
2017-06-16T14:20:00,284,1,Email
2017-06-16T14:20:00,15,1,General Business
2017-06-16T14:20:00,1,1,General Utilities
2017-06-16T14:25:00,126,1,Email
2017-06-16T14:25:00,60,1,Instant Message
2017-06-16T14:25:00,1,1,Search
2017-06-16T14:30:00,193,1,Instant Message
2017-06-16T14:35:00,234,1,Instant Message
2017-06-16T14:35:00,65,1,Email
2017-06-16T14:35:00,1,1,General Utilities
2017-06-16T14:40:00,237,1,Instant Message
2017-06-16T14:45:00,91,1,Instant Message
2017-06-16T14:45:00,18,1,Email
2017-06-16T14:45:00,1,1,General Utilities
2017-06-16T14:50:00,118,1,Instant Message
2017-06-16T14:50:00,45,1,Email
2017-06-16T14:50:00,2,1,General Utilities
2017-06-16T14:55:00,179,1,Email
2017-06-16T14:55:00,76,1,Instant Message
2017-06-16T14:55:00,6,1,General Utilities
2017-06-16T15:00:00,88,1,Email
2017-06-16T15:00:00,45,1,Instant Message
2017-06-16T15:00:00,3,1,General Utilities
2017-06-16T15:05:00,33,1,Email
2017-06-16T15:05:00,13,1,Instant Message
2017-06-16T15:05:00,2,1,Search
2017-06-16T16:05:00,82,1,General Social Networking
2017-06-16T16:05:00,46,1,Instant Message
2017-06-16T16:05:00,27,1,Email
2017-06-16T16:05:00,5,1,Search
2017-06-16T16:05:00,1,1,General Utilities
2017-06-16T16:10:00,115,1,General Social Networking
2017-06-16T16:10:00,50,1,Email
2017-06-16T16:10:00,14,1,Search
2017-06-16T16:15:00,109,1,Email
2017-06-16T16:15:00,75,1,Browsers
2017-06-16T16:15:00,57,1,General Social Networking
2017-06-16T16:15:00,4,1,Search
2017-06-16T16:20:00,19,1,Music
2017-06-16T16:20:00,16,1,Instant Message
2017-06-16T16:20:00,3,1,Search
2017-06-16T16:25:00,5,1,Music
2017-06-16T16:25:00,2,1,General Communication & Scheduling
2017-06-16T17:00:00,8,1,Music
2017-06-16T17:05:00,38,1,Instant Message
2017-06-16T17:05:00,33,1,General Social Networking
2017-06-16T17:05:00,7,1,Music
2017-06-16T17:10:00,13,1,General Social Networking
2017-06-16T17:10:00,12,1,Instant Message
2017-06-16T17:35:00,30,1,Photos
2017-06-16T17:35:00,3,1,Instant Message
2017-06-16T17:35:00,1,1,Search
2017-06-16T18:05:00,14,1,Email
2017-06-16T18:05:00,1,1,Photos
2017-06-16T18:05:00,1,1,Search
2017-06-16T18:45:00,40,1,Browsers
2017-06-16T18:45:00,1,1,Email
2017-06-16T18:45:00,1,1,Search
2017-06-16T21:20:00,94,1,Photos
2017-06-16T21:20:00,43,1,General News & Opinion
2017-06-16T21:20:00,1,1,Search
2017-06-16T21:25:00,138,1,Instant Message
2017-06-16T21:25:00,47,1,Browsers
2017-06-16T21:25:00,7,1,General Social Networking
2017-06-16T21:25:00,4,1,General News & Opinion
2017-06-16T21:30:00,13,1,Photos
2017-06-16T21:40:00,22,1,General Social Networking
2017-06-16T21:40:00,22,1,Browsers
2017-06-16T21:50:00,2,1,Search
2017-06-16T21:50:00,1,1,General Social Networking
2017-06-16T22:25:00,51,1,Email
2017-06-16T22:30:00,556,1,Browsers
2017-06-16T22:30:00,136,1,General Social Networking
2017-06-16T22:30:00,3,1,Email
2017-06-16T22:30:00,1,1,General Communication & Scheduling
2017-06-16T22:35:00,66,1,Browsers
2017-06-16T22:35:00,64,1,General Social Networking
2017-06-16T22:35:00,2,1,Search
2017-06-16T23:50:00,232,1,Instant Message
2017-06-16T23:50:00,20,1,Browsers
2017-06-16T23:50:00,4,1,Search
2017-06-16T23:55:00,78,1,Browsers
2017-06-16T23:55:00,14,1,General Utilities
2017-06-16T23:55:00,14,1,Search
2017-06-17T00:40:00,26,1,Search
2017-06-17T00:40:00,6,1,General Communication & Scheduling
2017-06-17T00:40:00,4,1,General Utilities
2017-06-17T00:55:00,26,1,General Social Networking
2017-06-17T01:00:00,134,1,General Social Networking
2017-06-17T01:05:00,24,1,General Communication & Scheduling
2017-06-17T01:05:00,18,1,General Social Networking
2017-06-17T01:05:00,2,1,Search
2017-06-17T01:30:00,146,1,General News & Opinion
2017-06-17T01:30:00,38,1,Email
2017-06-17T01:30:00,14,1,General Shopping
2017-06-17T01:30:00,4,1,Search
2017-06-17T01:30:00,4,1,General Utilities
2017-06-17T02:10:00,280,1,General Reference & Learning
2017-06-17T02:10:00,168,1,General News & Opinion
2017-06-17T02:10:00,6,1,Search
2017-06-17T02:15:00,195,1,General Social Networking
2017-06-17T02:15:00,4,1,Search
2017-06-17T03:05:00,3,1,Instant Message
2017-06-17T03:05:00,2,1,General Social Networking
2017-06-17T03:05:00,1,1,Search
2017-06-17T03:10:00,18,1,Instant Message
2017-06-17T09:25:00,12,1,Email
2017-06-17T09:30:00,74,1,Instant Message
2017-06-17T09:35:00,235,1,Browsers
2017-06-17T09:35:00,37,1,Instant Message
2017-06-17T09:35:00,28,1,General Social Networking
2017-06-17T09:40:00,300,1,Browsers
2017-06-17T09:45:00,300,1,Browsers
2017-06-17T09:50:00,300,1,Browsers
2017-06-17T09:55:00,114,1,Browsers
2017-06-17T10:00:00,53,1,Email
2017-06-17T10:00:00,38,1,Calendars
2017-06-17T10:00:00,1,1,Search
2017-06-17T10:00:00,1,1,General Utilities
2017-06-17T10:05:00,32,1,Accounting
2017-06-17T10:05:00,28,1,Instant Message
2017-06-17T10:05:00,4,1,Search
2017-06-17T10:05:00,2,1,Email
2017-06-17T10:10:00,23,1,Business
2017-06-17T10:10:00,17,1,Instant Message
2017-06-17T10:10:00,4,1,Search
2017-06-17T10:10:00,1,1,General Utilities
2017-06-17T10:15:00,22,1,Instant Message
2017-06-17T10:15:00,2,1,Search
2017-06-17T10:35:00,212,1,Email
2017-06-17T10:35:00,1,1,Instant Message
2017-06-17T10:35:00,1,1,Search
2017-06-17T10:50:00,82,1,Professional Networking
2017-06-17T10:50:00,6,1,Search
2017-06-17T10:50:00,1,1,Email
2017-06-17T11:15:00,121,1,Browsers
2017-06-17T11:20:00,161,1,Browsers
2017-06-17T11:30:00,48,1,Instant Message
2017-06-17T11:30:00,31,1,General Social Networking
2017-06-17T11:35:00,97,1,Browsers
2017-06-17T11:35:00,3,1,Instant Message
2017-06-17T11:35:00,1,1,Search
2017-06-17T11:55:00,70,1,Browsers
2017-06-17T11:55:00,14,1,General Social Networking
2017-06-17T11:55:00,4,1,General Communication & Scheduling
2017-06-17T11:55:00,2,1,Search
2017-06-17T12:10:00,57,1,Search
2017-06-17T12:10:00,5,1,General Social Networking
2017-06-17T12:15:00,78,1,Search
2017-06-17T12:15:00,54,1,Email
2017-06-17T12:15:00,38,1,Browsers
2017-06-17T12:20:00,16,1,Email
2017-06-17T12:20:00,3,1,General Utilities
2017-06-17T13:15:00,10,1,Email
2017-06-17T13:15:00,4,1,Search
2017-06-17T13:30:00,20,1,Voice Chat
2017-06-17T13:30:00,2,1,Email
2017-06-17T13:40:00,84,1,Voice Chat
2017-06-17T13:55:00,2,1,Email
2017-06-17T14:00:00,22,1,Instant Message
2017-06-17T14:25:00,13,1,Email
2017-06-17T14:35:00,115,1,General Reference & Learning
2017-06-17T14:35:00,20,1,Email
2017-06-17T14:35:00,2,1,General Communication & Scheduling
2017-06-17T14:40:00,171,1,General Reference & Learning
2017-06-17T14:40:00,82,1,General Social Networking
2017-06-17T15:45:00,56,1,General Social Networking
2017-06-17T16:00:00,75,1,Uncategorized
2017-06-17T16:00:00,5,1,Search
2017-06-17T16:00:00,3,1,General Utilities
2017-06-17T16:00:00,1,1,General Social Networking
2017-06-17T16:05:00,13,1,Music
2017-06-17T16:05:00,8,1,Search
2017-06-17T16:05:00,7,1,General Shopping
2017-06-17T16:05:00,2,1,Uncategorized
2017-06-17T16:10:00,140,1,General Shopping
2017-06-17T16:10:00,70,1,Browsers
2017-06-17T16:10:00,3,1,Search
2017-06-17T16:10:00,2,1,General Utilities
2017-06-17T16:10:00,2,1,Email
2017-06-17T16:15:00,70,1,Browsers
2017-06-17T16:15:00,30,1,General Shopping
2017-06-17T16:15:00,25,1,General Social Networking
2017-06-17T16:15:00,23,1,General News & Opinion
2017-06-17T16:15:00,3,1,Search
2017-06-17T16:15:00,1,1,General Utilities
2017-06-17T16:25:00,52,1,General News & Opinion
2017-06-17T16:30:00,85,1,General News & Opinion
2017-06-17T17:15:00,33,1,General Social Networking
2017-06-17T17:15:00,30,1,Instant Message
2017-06-17T17:20:00,13,1,Instant Message
2017-06-17T17:25:00,12,1,Instant Message
2017-06-17T18:35:00,15,1,Instant Message
2017-06-17T18:40:00,13,1,Instant Message
2017-06-17T18:40:00,2,1,Search
2017-06-17T18:50:00,37,1,Instant Message
2017-06-17T18:50:00,1,1,Search
2017-06-17T18:55:00,68,1,Email
2017-06-17T18:55:00,53,1,Instant Message
2017-06-17T18:55:00,3,1,Search
2017-06-17T19:15:00,398,1,General Social Networking
2017-06-17T19:15:00,78,1,Instant Message
2017-06-17T19:20:00,234,1,General Social Networking
2017-06-17T19:20:00,94,1,Instant Message
2017-06-17T19:20:00,4,1,Search
2017-06-17T19:55:00,10,1,Voice Chat
2017-06-17T19:55:00,8,1,General Communication & Scheduling
2017-06-17T19:55:00,2,1,Search
2017-06-17T20:00:00,100,1,Voice Chat
2017-06-17T20:00:00,78,1,General Communication & Scheduling
2017-06-17T20:00:00,64,1,Search
2017-06-17T20:40:00,108,1,Instant Message
2017-06-17T20:45:00,20,1,Instant Message
2017-06-17T20:50:00,18,1,Instant Message
2017-06-17T21:00:00,9,1,Instant Message
2017-06-17T21:05:00,42,1,Instant Message
2017-06-17T21:10:00,19,1,Instant Message
2017-06-17T21:20:00,20,1,Instant Message
2017-06-17T22:10:00,10,1,Instant Message
2017-06-17T22:10:00,1,1,General Communication & Scheduling
2017-06-17T22:35:00,22,1,Instant Message
2017-06-17T23:45:00,76,1,Instant Message
2017-06-17T23:45:00,1,1,General Communication & Scheduling
2017-06-17T23:50:00,45,1,Photos
2017-06-17T23:50:00,12,1,Instant Message
2017-06-17T23:55:00,105,1,Photos
2017-06-17T23:55:00,2,1,Instant Message
2017-06-17T23:55:00,1,1,Search
2017-06-18T00:35:00,40,1,Search
2017-06-18T00:35:00,15,1,Maps & Regional
2017-06-18T00:35:00,10,1,General Social Networking
2017-06-18T01:20:00,10,1,Instant Message
2017-06-18T01:20:00,2,1,General Utilities
2017-06-18T01:20:00,1,1,Maps & Regional
2017-06-18T01:35:00,48,1,General Social Networking
2017-06-18T01:35:00,1,1,General Utilities
2017-06-18T01:50:00,64,1,Photos
2017-06-18T01:50:00,16,1,Search
2017-06-18T01:50:00,12,1,General Communication & Scheduling
2017-06-18T02:15:00,50,1,Maps & Regional
2017-06-18T02:15:00,38,1,Search
2017-06-18T02:15:00,2,1,General Communication & Scheduling
2017-06-18T02:20:00,213,1,Maps & Regional
2017-06-18T02:25:00,42,1,Maps & Regional
2017-06-18T02:30:00,74,1,Email
2017-06-18T02:30:00,40,1,Travel & Outdoors
2017-06-18T02:30:00,35,1,Voice Chat
2017-06-18T02:30:00,3,1,General Utilities
2017-06-18T02:30:00,2,1,Search
2017-06-18T02:30:00,2,1,General Communication & Scheduling
2017-06-18T02:40:00,11,1,General Social Networking
2017-06-18T02:45:00,2,1,General Utilities
2017-06-18T02:45:00,2,1,General Social Networking
2017-06-18T02:55:00,25,1,Email
2017-06-18T02:55:00,16,1,Maps & Regional
2017-06-18T02:55:00,16,1,Travel & Outdoors
2017-06-18T02:55:00,3,1,Search
2017-06-18T03:00:00,46,1,Travel & Outdoors
2017-06-18T03:00:00,6,1,Email
2017-06-18T03:00:00,4,1,Search
2017-06-18T09:40:00,115,1,General Communication & Scheduling
2017-06-18T09:40:00,44,1,Instant Message
2017-06-18T09:40:00,41,1,Email
2017-06-18T09:40:00,26,1,Travel & Outdoors
2017-06-18T09:40:00,5,1,Search
2017-06-18T09:40:00,2,1,General Utilities
2017-06-18T09:45:00,217,1,Instant Message
2017-06-18T09:45:00,30,1,Browsers
2017-06-18T09:45:00,2,1,Search
2017-06-18T09:50:00,291,1,Browsers
2017-06-18T12:20:00,107,1,General News & Opinion
2017-06-18T12:20:00,4,1,General Utilities
2017-06-18T12:25:00,203,1,General News & Opinion
2017-06-18T12:35:00,43,1,Search
2017-06-18T12:35:00,2,1,General Communication & Scheduling
2017-06-18T13:00:00,23,1,Instant Message
2017-06-18T13:00:00,1,1,Search
2017-06-18T13:05:00,59,1,General Reference & Learning
2017-06-18T13:05:00,23,1,Instant Message
2017-06-18T13:05:00,2,1,Search
2017-06-18T13:05:00,1,1,General Utilities
2017-06-18T13:15:00,56,1,General Social Networking
2017-06-18T13:15:00,39,1,Search
2017-06-18T13:15:00,19,1,Photos
2017-06-18T13:15:00,1,1,General Reference & Learning
2017-06-18T13:20:00,271,1,General Social Networking
2017-06-18T14:05:00,10,1,General Social Networking
2017-06-18T14:05:00,1,1,Search
2017-06-18T14:05:00,1,1,General Utilities
2017-06-18T14:10:00,142,1,General Social Networking
2017-06-18T14:10:00,10,1,Search
2017-06-18T14:30:00,11,1,Instant Message
2017-06-18T15:20:00,11,1,Instant Message
2017-06-18T16:00:00,61,1,General Social Networking
2017-06-18T16:15:00,227,1,Browsers
2017-06-18T16:15:00,61,1,General Social Networking
2017-06-18T16:15:00,21,1,Instant Message
2017-06-18T16:15:00,8,1,Search
2017-06-18T16:15:00,3,1,General Communication & Scheduling
